time_ms,flags,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,angle_sp_roll,angle_sp_pitch,angle_err_roll,angle_err_pitch,angle_i_roll,angle_i_pitch,rate_sp_roll,rate_sp_pitch,rate_err_roll,rate_err_pitch,rate_i_roll,rate_i_pitch,rate_i_yaw,pid_roll,pid_pitch,pid_yaw,m1,m2,m3,m4,rc_thr,rc_roll,rc_pitch,battery_mv,loop_us
32166,9,-0.92,-1.00,-0.22,0.010,-0.069,1.020,-0.47,0.15,0.00,2.07,0.47,1.92,0.00,-0.00,1.64,6.73,2.56,7.73,0.00,-0.00,0.00,0.22,0.43,0.25,1100,1100,1100,1100,1037,1500,1523,10671,745
32178,9,1.94,-1.62,0.09,0.024,-0.068,0.999,-0.48,0.01,0.00,2.07,0.48,2.06,0.00,-0.00,1.68,7.21,-0.26,8.83,0.00,-0.00,0.00,-0.25,0.51,-2.96,1100,1100,1100,1100,1037,1500,1523,10658,745
32190,9,0.11,-1.03,0.03,0.024,-0.054,0.997,-0.47,-0.01,0.00,0.00,0.47,0.01,0.00,-0.00,1.64,0.05,1.54,1.08,0.00,-0.00,0.00,0.05,-0.01,116.80,1100,1100,1100,1100,1044,1501,1518,10663,745
32202,9,-1.85,-1.98,-0.55,0.021,-0.069,0.993,-0.47,-0.07,0.00,0.00,0.47,0.07,0.00,-0.00,1.66,0.24,3.52,2.22,0.00,-0.00,0.00,0.36,0.16,125.57,1100,1100,1100,1100,1044,1501,1518,10663,745
32214,9,1.09,3.51,-0.10,0.006,-0.070,1.023,-0.47,-0.18,0.00,0.00,0.47,0.18,0.00,-0.00,1.64,0.62,0.55,-2.88,0.00,-0.00,0.00,-0.11,-0.62,-0.02,1100,1100,1100,1100,1050,1498,1520,10663,745
32226,9,-1.02,-3.11,-0.53,0.046,-0.074,0.989,-0.52,-0.14,0.00,0.00,0.52,0.14,0.00,-0.00,1.83,0.50,2.85,3.61,0.00,-0.00,0.00,0.24,0.44,6.09,1100,1100,1100,1100,1050,1500,1518,10658,778
32238,9,1.43,0.25,-0.28,0.056,-0.070,0.983,-0.55,0.02,0.00,0.00,0.55,-0.02,0.00,-0.00,1.94,-0.06,0.51,-0.30,0.00,-0.00,0.00,-0.15,-0.15,1.51,1100,1100,1100,1100,1050,1500,1518,10658,778
32250,9,-0.47,2.46,-0.05,0.029,-0.070,1.006,-0.60,0.09,0.00,0.00,0.60,-0.09,0.00,-0.00,2.12,-0.31,2.59,-2.77,0.00,-0.00,0.00,0.17,-0.41,43.88,1100,1100,1100,1100,1052,1499,1513,10671,778
32262,9,-2.24,-1.49,-0.57,0.045,-0.089,0.990,-0.71,0.19,0.00,0.00,0.71,-0.19,0.00,-0.00,2.49,-0.68,4.73,0.82,0.00,-0.00,0.00,0.44,0.21,52.11,1100,1100,1100,1100,1052,1499,1513,10671,778
32274,9,2.99,1.16,-0.07,0.044,-0.077,0.986,-0.75,0.26,0.00,0.00,0.75,-0.26,0.00,-0.00,2.62,-0.90,-0.38,-2.06,0.00,-0.00,0.00,-0.39,-0.19,44.37,1100,1100,1100,1100,1052,1500,1518,10663,778
32286,9,0.04,4.75,0.21,-0.002,-0.063,1.030,-0.75,0.15,0.00,0.00,0.75,-0.15,0.00,-0.00,2.64,-0.52,2.60,-5.27,0.00,-0.00,0.00,0.11,-0.70,40.42,1100,1100,1100,1100,1053,1500,1518,10663,778
32298,9,-2.69,-4.50,-0.53,0.040,-0.087,1.000,-0.81,0.08,0.00,0.00,0.81,-0.08,0.00,-0.00,2.85,-0.27,5.54,4.23,0.00,-0.00,0.00,0.55,0.89,6.15,1100,1100,1100,1100,1053,1500,1518,10688,778
32310,9,3.44,-1.20,-0.39,0.076,-0.070,0.977,-0.81,0.30,0.00,0.00,0.81,-0.30,0.00,-0.00,2.82,-1.05,-0.62,0.16,0.00,-0.00,0.00,-0.44,0.08,4.09,1100,1100,1100,1100,1053,1500,1518,10671,778
32322,9,-1.21,0.98,0.29,0.049,-0.063,1.000,-0.78,0.49,0.00,0.00,0.78,-0.49,0.00,-0.00,2.72,-1.71,3.93,-2.69,0.00,-0.00,0.00,0.32,-0.30,-6.94,1100,1100,1100,1100,1053,1500,1518,10679,778
32334,9,-0.27,3.81,-0.36,0.035,-0.080,1.010,-0.80,0.52,0.00,0.00,0.80,-0.52,0.00,-0.00,2.82,-1.82,3.08,-5.63,0.00,-0.00,0.00,0.15,-0.57,51.95,1100,1100,1100,1100,1066,1500,1518,10663,743
32346,9,2.18,-1.45,0.03,0.053,-0.056,0.983,-0.76,0.57,0.00,0.00,0.76,-0.57,0.00,-0.00,2.66,-2.01,0.48,-0.56,0.00,-0.00,0.00,-0.24,0.25,45.98,1100,1100,1100,1100,1066,1500,1518,10658,743
32358,9,-3.51,-2.99,-0.65,0.049,-0.067,0.988,-0.75,0.67,0.00,0.00,0.75,-0.67,0.00,-0.00,2.64,-2.33,6.14,0.66,0.00,-0.00,0.00,0.68,0.34,56.72,1100,1100,1100,1100,1066,1500,1518,10663,743
32370,9,2.30,0.26,-0.15,0.055,-0.081,0.990,-0.75,0.73,0.00,0.00,0.75,-0.73,0.00,-0.00,2.62,-2.55,0.33,-2.81,0.00,-0.00,0.00,-0.27,-0.18,25.80,1100,1100,1100,1100,1071,1501,1516,10671,743
32382,9,2.33,1.11,0.66,0.051,-0.059,0.981,-0.76,0.78,0.00,0.00,0.76,-0.78,0.00,-0.00,2.66,-2.72,0.33,-3.83,0.00,-0.00,0.00,-0.28,-0.36,14.56,1100,1100,1100,1100,1071,1501,1516,10667,743
32394,9,-4.61,-8.19,-0.33,0.090,-0.078,0.957,-0.84,0.99,0.00,0.00,0.84,-0.99,0.00,-0.00,2.94,-3.45,7.55,4.74,0.00,-0.00,0.00,0.85,0.97,48.29,1100,1100,1100,1100,1072,1500,1517,10658,743
32406,1,2.46,-0.30,-0.57,0.100,-0.086,0.958,-0.88,1.33,0.00,0.00,0.88,-1.33,0.00,-0.00,3.08,-4.67,0.62,-4.37,0.00,-0.00,0.00,-0.28,-0.49,52.03,1100,1100,1100,1100,1092,1485,1516,10663,743
32418,1,1.39,1.34,0.36,0.091,-0.065,0.958,-0.89,1.63,0.00,0.00,0.89,-1.63,0.01,-0.01,3.14,-5.72,1.75,-7.06,0.00,-0.00,-0.00,-0.09,-0.63,-6.67,1100,1100,1100,1100,1092,1485,1516,10663,743
32430,1,-1.95,-4.18,-0.38,0.082,-0.074,0.952,-0.97,1.84,0.00,0.00,0.97,-1.84,0.02,-0.03,3.40,-6.46,5.35,-2.29,0.00,-0.00,0.00,0.46,0.25,5.30,1100,1100,1100,1100,1082,1501,1516,10667,760
32442,1,0.71,-1.98,-0.22,0.068,-0.068,0.961,-0.93,1.86,0.00,0.00,0.93,-1.86,0.03,-0.05,3.27,-6.57,2.56,-4.60,0.00,-0.00,0.00,0.02,-0.10,0.99,1100,1100,1100,1100,1082,1501,1516,10667,760
32454,1,-2.26,-0.20,-0.72,0.071,-0.076,0.979,-0.94,1.96,0.00,0.00,0.94,-1.96,0.04,-0.07,3.32,-6.93,5.58,-6.73,0.00,-0.01,0.00,0.49,-0.43,7.41,1100,1100,1100,1100,1094,1500,1518,10667,760
32466,1,-1.02,-1.60,-0.08,0.054,-0.090,0.968,-1.03,1.96,0.00,0.00,1.03,-1.96,0.05,-0.09,3.66,-6.95,4.68,-5.35,0.00,-0.01,0.00,0.27,-0.25,-2.38,1100,1100,1100,1100,1094,1499,1519,10658,760
32478,1,1.88,-0.21,0.29,0.037,-0.057,0.986,-1.00,1.82,0.00,0.00,1.00,-1.82,0.06,-0.11,3.54,-6.46,1.66,-6.26,0.01,-0.01,0.00,-0.24,-0.44,43.35,1100,1100,1100,1100,1094,1499,1519,10654,760
32490,1,-3.61,-1.28,-0.85,0.016,-0.061,1.004,-0.95,1.59,0.00,0.00,0.95,-1.59,0.07,-0.12,3.40,-5.70,7.01,-4.43,0.01,-0.01,0.01,0.67,-0.17,11.16,1100,1100,1100,1100,1097,1500,1517,10663,760
32502,1,0.98,3.03,-0.42,0.013,-0.074,1.021,-0.86,1.33,0.00,0.00,0.86,-1.33,0.07,-0.14,3.08,-4.79,2.10,-7.81,0.01,-0.01,0.01,-0.05,-0.63,3.12,1100,1100,1100,1100,1097,1500,1517,10650,760
32514,1,1.89,2.19,0.20,0.004,-0.058,1.021,-0.76,1.06,0.00,0.00,0.76,-1.06,0.08,-0.15,2.73,-3.85,0.84,-6.04,0.01,-0.01,0.01,-0.21,-0.40,-6.15,1100,1100,1100,1100,1096,1499,1519,10650,760
32526,1,-2.50,-0.77,-0.22,-0.004,-0.059,1.037,-0.72,0.72,0.00,0.00,0.72,-0.72,0.09,-0.15,2.61,-2.68,5.11,-1.91,0.01,-0.01,0.01,0.50,0.18,1.33,1100,1100,1100,1100,1096,1497,1518,10650,824
32538,1,0.54,0.94,-0.30,0.013,-0.074,1.019,-0.68,0.51,0.00,0.00,0.68,-0.51,0.10,-0.16,2.48,-1.96,1.94,-2.90,0.01,-0.01,0.01,0.02,-0.07,2.70,1100,1100,1100,1100,1096,1497,1518,10654,824
32550,1,0.31,-2.47,-0.38,0.048,-0.074,0.981,-0.73,0.50,0.00,0.00,0.73,-0.50,0.10,-0.16,2.65,-1.92,2.33,0.55,0.01,-0.01,0.01,0.06,0.29,4.27,1100,1100,1100,1100,1098,1500,1519,10675,824
32562,1,-0.38,-2.18,-0.38,0.033,-0.072,0.975,-0.77,0.52,0.00,0.00,0.77,-0.52,0.11,-0.17,2.81,-2.00,3.19,0.17,0.01,-0.01,0.01,0.16,0.07,4.20,1100,1100,1100,1100,1098,1500,1519,10683,824
32574,1,1.85,4.80,-0.24,-0.005,-0.064,1.017,-0.71,0.35,0.00,0.00,0.71,-0.35,0.12,-0.17,2.59,-1.39,0.74,-6.19,0.01,-0.01,0.01,-0.19,-0.87,1.04,1100,1100,1100,1100,1099,1500,1518,10675,824
32586,1,-0.55,-2.34,-0.49,0.016,-0.064,1.005,-0.67,0.14,0.00,0.00,0.67,-0.14,0.12,-0.18,2.46,-0.66,3.01,1.68,0.01,-0.02,0.01,0.20,0.39,3.84,1100,1100,1100,1100,1108,1499,1518,10679,824
32598,1,-1.36,-2.28,0.14,0.024,-0.074,0.994,-0.70,0.05,0.00,0.00,0.70,-0.05,0.13,-0.18,2.59,-0.36,3.96,1.92,0.01,-0.01,0.01,0.31,0.25,-4.21,1100,1100,1100,1100,1108,1499,1518,10658,824
32610,1,1.54,2.27,-0.03,0.002,-0.060,1.016,-0.63,-0.07,0.00,0.00,0.63,0.07,0.14,-0.18,2.33,0.06,0.78,-2.21,0.01,-0.02,0.01,-0.15,-0.40,24.75,1100,1100,1100,1100,1108,1500,1518,10667,824
32622,1,0.58,-0.41,-0.68,-0.001,-0.053,1.018,-0.54,-0.28,0.00,0.00,0.54,0.28,0.14,-0.17,2.03,0.81,1.44,1.22,0.01,-0.02,0.01,0.01,0.21,34.24,1100,1100,1100,1100,1108,1500,1518,10667,824
32634,1,-2.54,-5.94,0.34,0.034,-0.058,0.981,-0.52,-0.35,0.00,0.00,0.52,0.35,0.15,-0.17,1.97,1.06,4.51,7.00,0.01,-0.01,0.01,0.49,0.95,20.75,1100,1100,1100,1100,1118,1498,1518,10667,821
32646,1,-1.13,-3.43,0.17,0.076,-0.078,0.964,-0.53,-0.11,0.00,0.00,0.53,0.11,0.15,-0.17,2.01,0.23,3.14,3.66,0.01,-0.01,0.01,0.26,0.35,25.07,1100,1100,1100,1100,1129,1501,1516,10667,821
32658,1,2.31,2.18,-0.57,0.078,-0.072,0.957,-0.56,0.24,0.00,0.00,0.56,-0.24,0.16,-0.17,2.13,-0.99,-0.18,-3.17,0.01,-0.01,0.03,-0.29,-0.59,230.35,1100,1100,1100,1100,1129,1501,1516,10658,821
32670,1,-0.26,1.90,-0.04,0.060,-0.063,0.975,-0.60,0.49,0.00,0.00,0.60,-0.49,0.16,-0.17,2.26,-1.89,2.52,-3.78,0.02,-0.01,0.04,0.14,-0.58,26.04,1100,1100,1100,1100,1130,1500,1517,10663,821
32682,1,-1.29,1.65,-0.98,0.049,-0.072,0.999,-0.63,0.63,0.00,0.00,0.63,-0.63,0.17,-0.18,2.39,-2.40,3.68,-4.05,0.02,-0.01,0.04,0.31,-0.46,38.51,1100,1100,1100,1100,1130,1500,1517,10663,821
32694,1,1.36,8.28,-0.79,-0.027,-0.054,1.043,-0.57,0.44,0.00,0.00,0.57,-0.44,0.17,-0.18,2.18,-1.71,0.82,-9.99,0.02,-0.02,0.04,-0.13,-1.36,37.15,1100,1100,1100,1100,1133,1500,1518,10654,821
32706,1,-2.10,1.52,0.24,-0.033,-0.073,1.048,-0.57,0.03,0.00,0.00,0.57,-0.03,0.18,-0.19,2.16,-0.31,4.26,-1.83,0.02,-0.02,0.05,0.43,-0.03,21.43,1100,1100,1100,1100,1133,1500,1518,10671,821
32718,1,1.61,-2.11,0.12,0.028,-0.080,1.013,-0.58,-0.16,0.00,0.00,0.58,0.16,0.19,-0.18,2.22,0.36,0.61,2.47,0.02,-0.02,0.05,-0.17,0.55,25.04,1100,1100,1100,1100,1133,1500,1518,10667,821
32730,1,0.06,2.54,-0.54,0.036,-0.059,1.008,-0.59,-0.07,0.00,0.00,0.59,0.07,0.19,-0.18,2.25,0.07,2.19,-2.47,0.02,-0.02,0.05,0.09,-0.43,73.77,1100,1100,1100,1100,1138,1500,1517,10667,746
32742,1,-3.17,0.80,-0.02,0.012,-0.082,1.016,-0.63,-0.05,0.00,0.00,0.63,0.05,0.20,-0.18,2.41,-0.01,5.58,-0.82,0.02,-0.02,0.05,0.62,-0.10,65.57,1100,1100,1100,1100,1138,1500,1517,10667,746
32754,1,2.55,1.86,-0.26,0.007,-0.075,1.019,-0.62,-0.17,0.00,0.00,0.62,0.17,0.20,-0.18,2.38,0.40,-0.17,-1.46,0.02,-0.02,0.06,-0.31,-0.17,69.15,1100,1100,1100,1100,1143,1499,1518,10667,746
32766,1,1.26,4.49,0.14,-0.011,-0.048,1.043,-0.55,-0.37,0.00,0.00,0.55,0.37,0.21,-0.18,2.13,1.11,0.87,-3.38,0.02,-0.02,0.06,-0.08,-0.46,62.69,1100,1100,1100,1100,1142,1501,1517,10667,746
32778,1,-4.00,-3.98,-0.32,0.014,-0.075,1.023,-0.58,-0.46,0.00,0.00,0.58,0.46,0.21,-0.18,2.26,1.43,6.26,5.41,0.02,-0.02,0.07,0.75,0.80,68.27,1100,1100,1100,1100,1142,1501,1517,10683,746
32790,1,3.78,3.64,-1.17,0.011,-0.070,1.021,-0.55,-0.50,0.00,0.00,0.55,0.50,0.22,-0.17,2.14,1.60,-1.64,-2.05,0.02,-0.02,0.07,-0.51,-0.49,52.61,1100,1100,1100,1100,1147,1500,1517,10683,746
32802,1,0.58,1.22,-0.24,0.002,-0.040,1.029,-0.48,-0.59,0.00,0.00,0.48,0.59,0.22,-0.17,1.90,1.88,1.32,0.66,0.02,-0.02,0.08,0.01,0.00,36.87,1100,1100,1100,1100,1147,1500,1517,10671,746
32814,1,-2.51,-3.22,0.33,0.042,-0.074,0.998,-0.48,-0.52,0.00,0.00,0.48,0.52,0.23,-0.16,1.91,1.64,4.42,4.86,0.02,-0.02,0.08,0.51,0.65,54.99,1100,1100,1100,1100,1149,1499,1519,10679,746
32826,1,3.23,2.04,-0.27,0.041,-0.070,1.003,-0.49,-0.40,0.00,0.00,0.49,0.40,0.23,-0.16,1.96,1.24,-1.26,-0.80,0.02,-0.02,0.08,-0.43,-0.19,65.22,1100,1215,1215,1100,1150,1500,1518,10683,770
32838,1,-3.00,-3.52,-0.43,0.038,-0.052,0.989,-0.50,-0.32,0.00,0.00,0.50,0.32,0.24,-0.15,1.97,0.95,4.97,4.47,0.02,-0.02,0.09,0.58,0.59,30.97,1100,1215,1215,1100,1150,1500,1518,10688,770
32850,1,-0.74,0.07,-0.61,0.032,-0.079,1.012,-0.50,-0.28,0.00,0.00,0.50,0.28,0.24,-0.15,1.99,0.83,2.73,0.77,0.02,-0.02,0.09,0.21,-0.03,35.20,1100,1215,1215,1100,1156,1499,1516,10667,770
32862,1,4.38,1.27,0.07,0.057,-0.065,1.001,-0.46,-0.12,0.00,0.00,0.46,0.12,0.25,-0.15,1.86,0.28,-2.52,-0.99,0.02,-0.02,0.09,-0.60,-0.24,25.12,1100,1215,1215,1100,1156,1499,1516,10654,770
32874,1,-4.59,-1.85,0.01,0.054,-0.064,0.995,-0.52,0.09,0.00,0.00,0.52,-0.09,0.25,-0.15,2.08,-0.45,6.67,1.40,0.02,-0.01,0.09,0.84,0.10,50.54,1100,1215,1215,1100,1155,1500,1517,10654,770
32886,1,0.78,-1.69,-0.25,0.065,-0.088,0.977,-0.59,0.28,0.00,0.00,0.59,-0.28,0.26,-0.15,2.32,-1.12,1.54,0.58,0.02,-0.01,0.10,-0.03,0.12,55.84,1100,1215,1215,1100,1164,1500,1518,10650,770
32898,1,2.83,7.79,-0.19,0.022,-0.057,1.011,-0.55,0.32,0.00,0.00,0.55,-0.32,0.26,-0.15,2.18,-1.26,-0.65,-9.05,0.03,-0.02,0.10,-0.34,-1.30,44.12,1100,1215,1215,1100,1164,1500,1518,10638,770
32910,1,-4.80,0.08,-0.38,0.020,-0.086,1.014,-0.64,0.26,0.00,0.00,0.64,-0.26,0.27,-0.16,2.51,-1.08,7.32,-1.17,0.03,-0.02,0.10,0.90,0.03,43.80,1100,1215,1215,1100,1164,1500,1518,10617,770
32922,1,2.26,-4.06,0.60,0.086,-0.079,0.959,-0.69,0.42,0.00,0.00,0.69,-0.42,0.28,-0.16,2.70,-1.64,0.44,2.42,0.03,-0.02,0.11,-0.26,0.58,30.59,1100,1215,1215,1100,1164,1500,1518,10608,770
32934,1,-1.17,-1.97,0.36,0.055,-0.066,0.971,-0.73,0.62,0.00,0.00,0.73,-0.62,0.28,-0.16,2.85,-2.33,4.02,-0.36,0.03,-0.02,0.11,0.32,-0.05,27.94,1140,1206,1206,1140,1173,1500,1518,10621,744
32946,1,0.29,1.77,-0.50,0.041,-0.079,0.999,-0.76,0.68,0.00,0.00,0.76,-0.68,0.29,-0.17,2.95,-2.55,2.67,-4.32,0.03,-0.02,0.11,0.10,-0.54,40.79,1140,1206,1206,1140,1173,1500,1518,10617,744
32958,1,1.97,0.57,-0.19,0.044,-0.059,0.989,-0.73,0.71,0.00,0.00,0.73,-0.71,0.30,-0.18,2.85,-2.67,0.88,-3.24,0.03,-0.02,0.11,-0.17,-0.30,64.06,1140,1206,1206,1140,1173,1500,1518,10604,744
32970,1,-3.93,-7.01,0.26,0.092,-0.073,0.967,-0.75,0.90,0.00,0.00,0.75,-0.90,0.30,-0.19,2.92,-3.34,6.85,3.67,0.03,-0.02,0.12,0.79,0.80,28.83,1140,1206,1206,1140,1181,1500,1518,10596,744
32982,1,1.58,-0.71,-0.05,0.109,-0.070,0.947,-0.78,1.29,0.00,0.00,0.78,-1.29,0.31,-0.20,3.04,-4.73,1.46,-4.01,0.03,-0.02,0.12,-0.11,-0.37,34.10,1140,1206,1206,1140,1181,1500,1518,10588,744
32994,1,-1.21,-5.56,-1.03,0.092,-0.065,0.950,-0.80,1.57,0.00,0.00,0.80,-1.57,0.32,-0.21,3.12,-5.70,4.33,-0.14,0.03,-0.02,0.12,0.33,0.29,48.55,1140,1206,1206,1140,1181,1500,1518,10617,744
33006,1,-0.73,1.67,-0.11,0.038,-0.063,1.007,-0.71,1.57,0.00,0.00,0.71,-1.57,0.33,-0.23,2.82,-5.74,3.56,-7.41,0.03,-0.02,0.12,0.26,-0.81,31.63,1140,1206,1206,1140,1191,1500,1518,10617,744
33018,1,-0.21,1.15,-0.23,0.031,-0.043,1.031,-0.59,1.43,0.00,0.00,0.59,-1.43,0.33,-0.24,2.41,-5.24,2.62,-6.40,0.03,-0.02,0.13,0.16,-0.49,72.00,1140,1206,1206,1140,1191,1500,1518,10629,744
33030,1,1.01,0.38,-0.02,0.045,-0.073,1.022,-0.56,1.35,0.00,0.00,0.56,-1.35,0.34,-0.25,2.28,-4.97,1.28,-5.35,0.03,-0.02,0.13,-0.03,-0.33,67.00,1121,1261,1261,1121,1191,1500,1518,10629,745
33042,1,-1.19,-0.86,-1.04,-0.012,-0.073,1.032,-0.54,1.01,0.00,0.00,0.54,-1.01,0.34,-0.26,2.24,-3.78,3.43,-2.92,0.03,-0.02,0.14,0.31,-0.06,81.63,1121,1261,1261,1121,1191,1500,1518,10629,745
33054,1,-0.99,-1.53,-0.30,-0.016,-0.071,1.040,-0.51,0.57,0.00,1.98,0.51,1.41,0.35,-0.25,2.15,4.67,3.14,6.21,0.03,-0.02,0.14,0.28,0.43,59.64,1121,1261,1261,1121,1189,1501,1522,10613,745
33066,1,1.39,-1.58,0.74,0.021,-0.052,1.004,-0.51,0.39,0.00,0.00,0.51,-0.39,0.35,-0.24,2.13,-1.61,0.74,-0.03,0.03,-0.02,0.15,-0.11,0.04,45.50,1121,1261,1261,1121,1195,1500,1518,10621,745
33078,1,0.37,-4.64,0.57,0.071,-0.071,0.963,-0.58,0.50,0.00,0.00,0.58,-0.50,0.36,-0.25,2.40,-1.98,2.03,2.65,0.04,-0.02,0.15,0.06,0.35,55.16,1121,1261,1261,1121,1195,1500,1518,10621,745
33090,1,1.73,-1.86,-0.08,0.075,-0.078,0.956,-0.65,0.69,0.00,0.00,0.65,-0.69,0.36,-0.25,2.64,-2.66,0.91,-0.79,0.04,-0.02,0.16,-0.16,-0.22,50.65,1121,1261,1261,1121,1196,1500,1517,10650,745
33102,1,-1.04,-1.97,-0.92,0.054,-0.073,0.973,-0.71,0.78,0.00,0.00,0.71,-0.78,0.37,-0.26,2.86,-3.00,3.89,-1.03,0.04,-0.02,0.16,0.30,-0.14,62.16,1121,1261,1261,1121,1196,1500,1517,10646,745
33114,1,-1.71,-2.31,-0.72,0.060,-0.073,0.972,-0.75,0.85,0.00,0.00,0.75,-0.85,0.38,-0.27,3.02,-3.24,4.72,-0.93,0.04,-0.02,0.16,0.42,0.04,65.99,1121,1261,1261,1121,1201,1500,1518,10625,745
33126,1,-0.20,-5.05,-0.51,0.089,-0.070,0.952,-0.76,1.05,0.00,0.00,0.76,-1.05,0.39,-0.28,3.03,-3.96,3.23,1.08,0.04,-0.02,0.17,0.19,0.47,62.53,1139,1263,1263,1139,1201,1499,1519,10613,745
33138,1,0.24,-5.13,-0.10,0.101,-0.063,0.937,-0.74,1.38,0.00,0.00,0.74,-1.38,0.39,-0.29,3.00,-5.13,2.76,0.00,0.04,-0.02,0.17,0.12,0.25,52.97,1139,1263,1263,1139,1201,1499,1519,10625,745
33150,1,0.12,5.43,-0.42,0.051,-0.073,0.984,-0.75,1.52,0.00,0.00,0.75,-1.52,0.40,-0.30,3.01,-5.62,2.89,-11.05,0.04,-0.02,0.18,0.15,-1.28,58.46,1139,1263,1263,1139,1206,1500,1517,10633,745
33162,1,-1.16,1.24,-0.51,-0.009,-0.074,1.022,-0.71,1.28,0.00,0.00,0.71,-1.28,0.41,-0.32,2.89,-4.78,4.05,-6.02,0.04,-0.02,0.18,0.35,-0.34,57.99,1139,1263,1263,1139,1206,1500,1517,10621,745
33174,1,-1.22,-1.25,-0.38,-0.035,-0.069,1.050,-0.62,0.70,0.00,0.00,0.62,-0.70,0.41,-0.33,2.59,-2.77,3.81,-1.52,0.04,-0.03,0.18,0.35,0.41,52.08,1139,1263,1263,1139,1210,1500,1516,10613,745
33186,1,-0.32,-6.95,-0.03,0.009,-0.062,1.026,-0.49,0.26,0.00,0.00,0.49,-0.26,0.42,-0.33,2.12,-1.25,2.44,5.70,0.04,-0.03,0.19,0.23,1.28,48.67,1139,1263,1263,1139,1210,1500,1518,10613,745
33198,1,-1.84,-7.51,0.51,0.067,-0.069,0.967,-0.45,0.24,0.00,0.00,0.45,-0.24,0.42,-0.33,1.99,-1.17,3.83,6.35,0.04,-0.03,0.19,0.43,0.99,77.58,1139,1263,1263,1139,1210,1500,1518,10604,745
33210,1,-2.02,-6.69,-0.52,0.084,-0.080,0.943,-0.46,0.51,0.00,0.00,0.46,-0.51,0.43,-0.34,2.05,-2.14,4.07,4.55,0.04,-0.02,0.20,0.45,0.63,59.74,1139,1263,1263,1139,1212,1500,1518,10600,745
33222,1,-2.16,0.95,-0.82,0.027,-0.081,1.016,-0.49,0.55,0.00,0.00,0.49,-0.55,0.43,-0.34,2.13,-2.26,4.29,-3.22,0.04,-0.03,0.20,0.48,-0.38,62.96,1139,1263,1263,1139,1212,1500,1518,10621,745
33234,1,-0.20,0.39,-1.01,-0.001,-0.073,1.035,-0.47,0.34,0.00,0.00,0.47,-0.34,0.43,-0.35,2.07,-1.55,2.27,-1.93,0.04,-0.03,0.20,0.17,-0.01,65.45,1161,1263,1265,1159,1212,1500,1517,10617,745
33246,1,-2.47,-4.97,-1.01,-0.006,-0.069,1.036,-0.43,0.01,0.00,0.00,0.43,-0.01,0.44,-0.35,1.93,-0.39,4.40,4.58,0.04,-0.03,0.21,0.53,1.03,64.42,1161,1263,1265,1159,1212,1499,1519,10617,745
33258,1,-0.55,-1.48,-0.77,-0.006,-0.056,1.036,-0.34,-0.27,0.00,0.00,0.34,0.27,0.44,-0.35,1.62,0.59,2.18,2.06,0.04,-0.03,0.21,0.21,0.38,58.36,1161,1263,1265,1159,1212,1499,1519,10617,745
33270,1,-2.30,-2.00,-1.95,-0.019,-0.077,1.043,-0.31,-0.56,0.00,0.00,0.31,0.56,0.45,-0.34,1.55,1.62,3.85,3.62,0.04,-0.03,0.22,0.49,0.46,78.41,1161,1263,1265,1159,1212,1500,1518,10600,745
33282,1,-1.29,1.54,-0.83,-0.044,-0.063,1.055,-0.29,-0.91,0.00,0.00,0.29,0.91,0.45,-0.33,1.46,2.84,2.75,1.31,0.04,-0.03,0.22,0.31,0.03,60.54,1161,1263,1265,1159,1212,1500,1518,10617,745
33294,1,1.17,-0.52,-1.10,-0.024,-0.061,1.041,-0.28,-1.22,0.00,0.00,0.28,1.22,0.45,-0.32,1.41,3.96,0.24,4.48,0.04,-0.03,0.22,-0.09,0.42,106.71,1161,1263,1265,1159,1213,1500,1518,10600,745
33306,1,-1.43,-5.11,-0.62,0.015,-0.062,1.017,-0.26,-1.33,0.00,0.00,0.26,1.33,0.45,-0.31,1.38,4.33,2.80,9.44,0.05,-0.03,0.23,0.33,0.99,99.74,1161,1263,1265,1159,1213,1500,1518,10617,745
33318,1,0.95,5.26,-0.19,0.000,-0.046,1.019,-0.22,-1.30,0.00,0.00,0.22,1.30,0.46,-0.30,1.24,4.27,0.29,-0.99,0.05,-0.02,0.24,-0.08,-0.76,53.16,1161,1263,1265,1159,1213,1500,1518,10617,745
33330,1,0.68,5.39,-0.22,-0.021,-0.064,1.044,-0.23,-1.38,0.00,0.00,0.23,1.38,0.46,-0.28,1.27,4.53,0.58,-0.86,0.05,-0.02,0.24,-0.01,-0.60,57.90,1175,1255,1255,1175,1215,1500,1517,10613,745
33342,1,-1.65,-0.10,0.27,-0.025,-0.051,1.041,-0.23,-1.52,0.00,0.00,0.23,1.52,0.46,-0.27,1.28,5.05,2.93,5.14,0.05,-0.02,0.24,0.35,0.28,51.83,1175,1255,1255,1175,1215,1500,1517,10613,745
33354,1,1.00,-1.54,0.23,-0.000,-0.055,1.029,-0.24,-1.58,0.00,0.00,0.24,1.58,0.46,-0.25,1.29,5.26,0.29,6.80,0.05,-0.02,0.25,-0.09,0.42,52.59,1175,1255,1255,1175,1217,1500,1518,10608,745
33366,1,-1.24,-5.58,-0.51,0.024,-0.069,1.001,-0.26,-1.52,0.00,0.00,0.26,1.52,0.46,-0.24,1.38,5.07,2.62,10.64,0.05,-0.02,0.25,0.28,0.90,62.82,1175,1255,1255,1175,1218,1500,1518,10608,745
