time_ms,flags,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,angle_roll,angle_pitch,rate_sp_roll,rate_sp_pitch,rate_err_roll,rate_err_pitch,rate_i_roll,rate_i_pitch,rate_i_yaw,pid_roll,pid_pitch,pid_yaw,m1,m2,m3,m4,rc_thr,rc_roll,rc_pitch,battery_mv,loop_us
97248,0,2.41,-4.28,0.54,0.085,-0.062,1.039,0.00,0.00,0.00,4.20,-2.41,8.48,-0.63,1.04,0.20,-4.13,10.35,-1.15,1100,1100,1100,1100,1027,1500,1521,11308,788
97260,0,1.56,-4.61,-0.23,0.105,-0.086,0.983,0.00,0.00,0.00,4.20,-1.56,8.81,-0.63,1.06,0.20,-2.95,8.35,0.76,1100,1100,1100,1100,1027,1500,1521,11308,788
97272,0,-1.56,-2.82,-0.53,0.116,-0.073,1.012,0.00,0.00,0.00,4.20,1.56,7.02,-0.63,1.07,0.20,1.83,6.06,1.53,1100,1100,1100,1100,1027,1500,1521,11291,788
97284,0,-0.24,1.52,-0.93,0.069,-0.076,1.057,0.00,0.00,0.00,4.20,0.24,2.68,-0.63,1.08,0.22,-0.36,-0.27,2.53,1100,1100,1100,1100,1027,1500,1521,11291,788
97296,0,-0.28,0.08,-0.38,0.087,-0.046,1.008,0.00,0.00,0.00,4.20,0.28,4.12,-0.63,1.08,0.22,-0.33,3.33,1.17,1100,1100,1100,1100,1027,1500,1521,11308,767
97308,0,-0.64,0.70,-0.29,0.068,-0.061,1.005,0.00,0.00,0.00,4.20,0.64,3.50,-0.63,1.09,0.23,0.53,2.12,0.94,1100,1100,1100,1100,1027,1500,1521,11329,767
97320,0,0.25,-1.13,0.60,0.086,-0.062,0.978,0.00,0.00,0.00,4.20,-0.25,5.33,-0.63,1.11,0.22,-1.04,4.76,-1.28,1100,1100,1100,1100,1027,1500,1521,11324,767
97332,0,0.58,2.67,0.37,0.046,-0.073,0.992,0.00,0.00,0.00,4.20,-0.58,1.53,-0.63,1.11,0.21,-1.34,-1.35,-0.71,1100,1100,1100,1100,1027,1500,1521,11333,767
97344,0,1.94,4.63,0.03,0.025,-0.063,1.005,0.00,0.00,0.00,4.20,-1.94,-0.43,-0.63,1.12,0.21,-3.73,-3.24,0.15,1100,1100,1100,1100,1027,1500,1521,11349,767
97356,0,0.05,5.42,-0.56,-0.019,-0.055,1.054,0.00,0.00,0.00,4.20,-0.05,-1.22,-0.63,1.12,0.24,-0.81,-3.84,1.63,1100,1100,1100,1100,1027,1500,1521,11337,767
97368,0,-0.26,-2.35,-0.52,0.026,-0.041,1.006,0.00,0.00,0.00,4.20,0.26,6.55,-0.63,1.13,0.24,-0.19,9.44,1.54,1100,1100,1100,1100,1027,1493,1521,11320,767
97380,0,-2.02,2.02,0.34,-0.003,-0.075,1.025,0.00,0.00,0.00,4.20,2.02,2.18,-0.63,1.13,0.23,2.63,2.15,-0.63,1100,1100,1100,1100,1027,1493,1521,11304,767
97392,0,1.91,1.63,-0.18,0.018,-0.067,1.010,0.00,0.00,0.00,0.00,-1.91,-1.63,-0.63,1.12,0.23,-3.57,1.40,0.67,1100,1100,1100,1100,1027,1506,1515,11308,767
97404,0,1.44,-0.46,0.80,0.035,-0.053,0.990,0.00,0.00,0.00,4.20,-1.44,4.66,-0.63,1.13,0.22,-2.87,5.08,-1.78,1100,1100,1100,1100,1027,1500,1521,11316,766
97416,0,-0.83,4.03,-0.48,-0.017,-0.067,1.045,0.00,0.00,0.00,4.20,0.83,0.17,-0.63,1.14,0.23,0.84,-3.58,1.45,1100,1100,1100,1100,1027,1500,1521,11316,766
97428,0,-0.39,-2.85,-0.14,0.015,-0.060,1.022,0.00,0.00,0.00,4.20,0.39,7.05,-0.63,1.15,0.22,0.24,7.47,0.57,1100,1100,1100,1100,1027,1500,1521,11320,766
97440,0,1.69,-1.44,0.22,0.032,-0.054,0.990,0.00,0.00,0.00,4.20,-1.69,5.64,-0.63,1.16,0.23,-3.43,5.85,-0.33,1100,1100,1100,1100,1027,1500,1521,11324,766
97452,0,0.67,3.48,-1.32,-0.016,-0.072,1.063,0.00,0.00,0.00,4.20,-0.67,0.72,-0.63,1.17,0.25,-1.72,-2.06,3.55,1100,1100,1100,1100,1027,1500,1521,11324,766
97464,0,1.35,1.79,-0.03,-0.032,-0.063,1.080,0.00,0.00,0.00,4.20,-1.35,2.41,-0.63,1.16,0.26,-2.82,3.33,0.34,1100,1100,1100,1100,1027,1500,1521,11320,766
97476,0,-1.96,-0.71,-0.50,-0.035,-0.072,1.084,0.00,0.00,0.00,4.20,1.96,4.91,-0.63,1.18,0.26,2.53,5.37,1.51,1100,1100,1100,1100,1027,1500,1521,11308,766
97488,0,-2.07,0.14,0.46,-0.026,-0.070,1.085,0.00,0.00,0.00,4.20,2.07,4.06,-0.63,1.18,0.24,2.76,5.08,-0.92,1100,1100,1100,1100,1027,1499,1521,11316,766
97500,0,0.53,2.69,-0.29,-0.009,-0.096,1.071,0.00,0.00,0.00,4.20,-0.53,1.51,-0.63,1.19,0.25,-1.40,-0.76,0.97,1100,1100,1100,1100,1027,1499,1521,11308,771
97512,0,0.89,-0.65,-1.50,0.024,-0.060,1.052,0.00,0.00,0.00,4.20,-0.89,4.85,-0.63,1.20,0.26,-1.88,4.85,4.02,1100,1100,1100,1100,1027,1499,1521,11316,771
97524,0,2.45,0.54,0.67,0.025,-0.068,1.036,0.00,0.00,0.00,0.00,-2.45,-0.54,-0.63,1.21,0.27,-4.39,1.20,-1.40,1100,1100,1100,1100,1028,1501,1520,11304,771
97536,0,0.10,3.46,-0.06,0.019,-0.098,1.019,0.00,0.00,0.00,0.00,-0.10,-3.46,-0.63,1.21,0.27,-0.69,-4.68,0.41,1100,1100,1100,1100,1028,1501,1520,11308,771
97548,0,0.01,8.43,0.59,0.005,-0.062,1.032,0.00,0.00,0.00,4.20,-0.01,-4.23,-0.63,1.20,0.26,-0.74,-8.42,-1.23,1100,1100,1100,1100,1027,1500,1521,11312,771
97560,0,1.23,4.24,-0.13,-0.015,-0.064,1.051,0.00,0.00,0.00,4.20,-1.23,-0.04,-0.63,1.21,0.26,-2.56,-2.73,0.59,1100,1100,1100,1100,1027,1500,1521,11320,771
97572,0,0.20,3.28,-0.73,-0.011,-0.050,1.049,0.00,0.00,0.00,4.20,-0.20,0.92,-0.63,1.22,0.27,-0.93,-0.35,2.10,1100,1100,1100,1100,1028,1500,1521,11316,771
97584,0,-1.31,-1.50,-0.16,0.008,-0.065,1.011,0.00,0.00,0.00,0.00,1.31,1.50,-0.63,1.23,0.29,1.71,4.73,0.69,1100,1100,1100,1100,1027,1504,1518,11279,771
97596,0,-1.25,-1.24,0.31,0.036,-0.062,1.013,0.00,0.00,0.00,0.00,1.25,1.24,-0.63,1.22,0.29,1.26,4.63,-0.48,1100,1100,1100,1100,1027,1504,1518,11283,764
97608,0,-0.40,5.39,-0.25,-0.016,-0.063,1.023,0.00,0.00,0.00,4.20,0.40,-1.19,-0.63,1.23,0.29,-0.20,-4.38,0.92,1100,1100,1100,1100,1028,1500,1521,11274,764
97620,0,1.62,8.78,0.25,-0.044,-0.077,1.053,0.00,0.00,0.00,4.20,-1.62,-4.58,-0.63,1.22,0.29,-3.31,-8.47,-0.33,1100,1100,1100,1100,1028,1500,1521,11291,764
97632,0,0.81,5.05,0.30,-0.032,-0.064,1.066,0.00,0.00,0.00,4.20,-0.81,-0.85,-0.63,1.22,0.30,-2.11,-0.81,-0.45,1100,1100,1100,1100,1028,1500,1521,11279,764
97644,0,-0.20,0.43,-0.57,-0.020,-0.061,1.044,0.00,0.00,0.00,4.20,0.20,3.77,-0.63,1.23,0.31,-0.50,5.35,1.73,1100,1100,1100,1100,1028,1500,1521,11283,764
97656,0,-1.90,-4.50,-0.05,0.055,-0.060,0.996,0.00,0.00,0.00,4.20,1.90,8.70,-0.63,1.24,0.31,2.36,12.56,0.44,1100,1100,1100,1100,1028,1500,1521,11291,764
97668,0,0.15,-0.10,-0.62,0.037,-0.063,1.006,0.00,0.00,0.00,4.20,-0.15,4.30,-0.63,1.26,0.32,-0.88,3.43,1.87,1100,1100,1100,1100,1028,1500,1521,11295,764
97680,0,1.42,1.09,0.71,0.024,-0.053,1.007,0.00,0.00,0.00,4.20,-1.42,3.11,-0.63,1.26,0.31,-3.00,1.64,-1.48,1100,1100,1100,1100,1028,1500,1521,11299,764
97692,0,0.44,2.83,-0.40,-0.005,-0.065,1.044,0.00,0.00,0.00,4.20,-0.44,1.37,-0.63,1.27,0.32,-1.27,-1.03,1.33,1100,1100,1100,1100,1029,1500,1521,11283,764
97704,0,-1.21,-0.20,-0.55,0.013,-0.065,1.031,0.00,0.00,0.00,4.20,1.21,4.40,-0.63,1.28,0.32,1.16,4.69,1.71,1100,1100,1100,1100,1028,1500,1521,11291,769
97716,0,-1.43,2.76,0.13,0.002,-0.073,1.050,0.00,0.00,0.00,4.20,1.43,1.44,-0.63,1.28,0.34,1.43,0.26,0.01,1100,1100,1100,1100,1028,1500,1521,11299,769
97728,0,1.75,1.07,-0.31,0.030,-0.075,1.032,0.00,0.00,0.00,4.20,-1.75,3.13,-0.63,1.29,0.34,-3.50,2.66,1.13,1100,1100,1100,1100,1037,1499,1521,11308,769
97740,0,0.80,2.83,0.76,0.006,-0.058,1.033,0.00,0.00,0.00,4.20,-0.80,1.37,-0.63,1.30,0.33,-1.89,-0.17,-1.57,1100,1100,1100,1100,1037,1499,1521,11308,769
97752,0,-0.07,1.43,-0.61,0.001,-0.068,1.053,0.00,0.00,0.00,4.20,0.07,2.77,-0.63,1.30,0.33,-0.36,2.30,1.85,1100,1100,1100,1100,1039,1500,1521,11304,769
97764,0,-0.27,0.99,-0.39,-0.004,-0.063,1.049,0.00,0.00,0.00,0.00,0.27,-0.99,-0.63,1.31,0.34,-0.26,1.23,1.31,1100,1100,1100,1100,1000,1501,1520,11308,769
97776,0,-2.19,-2.92,-0.01,0.035,-0.086,1.019,0.00,0.00,0.00,0.00,2.19,2.92,-0.63,1.30,0.36,2.78,8.25,0.40,1100,1100,1100,1100,1000,1501,1520,11291,769
97788,0,0.65,0.83,-0.06,0.042,-0.075,1.026,0.00,0.00,0.00,0.00,-0.65,-0.83,-0.63,1.30,0.58,-1.85,2.35,56.53,1100,1100,1100,1100,1045,1502,1519,11299,769
97800,0,-0.89,-4.38,0.47,0.066,-0.052,1.003,0.00,0.00,0.00,0.00,0.89,4.38,-0.63,1.31,1.24,0.85,8.48,55.87,1100,1100,1100,1100,1045,1502,1519,11308,769
97812,0,-0.81,-5.16,-1.06,0.076,-0.082,1.006,0.00,0.00,0.00,0.00,0.81,5.16,-0.63,1.31,1.47,0.82,8.07,4.12,1100,1100,1100,1100,1046,1500,1520,11295,769
97824,0,-0.17,7.69,-0.28,-0.005,-0.070,1.055,0.00,0.00,0.00,4.20,0.17,-3.49,-0.63,1.31,1.48,-0.39,-8.82,2.19,1100,1100,1100,1100,1046,1501,1521,11279,769
97836,0,1.94,-0.33,-0.37,0.005,-0.056,1.051,0.00,0.00,0.00,4.20,-1.94,4.53,-0.63,1.31,1.50,-3.56,4.61,2.41,1100,1100,1100,1100,1046,1501,1521,11291,769
97848,0,-0.22,-2.61,0.13,0.031,-0.043,1.030,0.00,0.00,0.00,4.20,0.22,6.81,-0.63,1.32,1.49,-0.18,7.83,1.15,1100,1100,1100,1100,1057,1500,1521,11304,769
97860,0,-2.45,0.12,0.54,0.026,-0.069,1.017,0.00,0.00,0.00,4.20,2.45,4.08,-0.63,1.34,1.48,3.39,1.93,0.14,1100,1100,1100,1100,1057,1500,1521,11283,769
97872,0,1.20,-2.62,-0.18,0.060,-0.064,0.993,0.00,0.00,0.00,4.20,-1.20,6.82,-0.63,1.35,1.49,-2.59,6.16,1.95,1100,1100,1100,1100,1059,1500,1521,11287,769
97884,0,1.63,0.96,0.22,0.046,-0.062,0.986,0.00,0.00,0.00,4.20,-1.63,3.24,-0.63,1.37,1.49,-3.34,-0.38,0.95,1100,1100,1100,1100,1059,1500,1521,11279,769
97896,0,0.36,-3.00,0.34,0.048,-0.054,1.006,0.00,0.00,0.00,4.20,-0.36,7.20,-0.63,1.38,1.47,-0.81,6.26,0.63,1100,1100,1100,1100,1059,1500,1521,11266,768
97908,0,-0.14,3.10,-0.06,0.036,-0.033,1.035,0.00,0.00,0.00,4.20,0.14,1.10,-0.63,1.39,1.47,-0.07,-1.79,1.61,1100,1100,1100,1100,1067,1500,1521,11266,768
97920,0,0.34,-1.62,-0.15,0.037,-0.048,1.024,0.00,0.00,0.00,4.20,-0.34,5.82,-0.63,1.40,1.48,-0.80,5.00,1.85,1100,1100,1100,1100,1067,1500,1521,11249,768
97932,0,-0.17,-2.56,-0.32,0.026,-0.051,1.030,0.00,0.00,0.00,4.20,0.17,6.76,-0.63,1.41,1.49,-0.16,6.45,2.29,1100,1100,1100,1100,1069,1500,1521,11258,768
97944,0,-0.13,-0.16,0.04,-0.008,-0.061,1.028,0.00,0.00,0.00,4.20,0.13,4.36,-0.63,1.42,1.49,-0.32,2.71,1.38,1100,1100,1100,1100,1069,1500,1521,11274,768
97956,0,-0.20,0.06,-0.36,-0.001,-0.063,1.036,0.00,0.00,0.00,4.20,0.20,4.14,-0.63,1.43,1.22,-0.47,3.21,-20.38,1100,1100,1100,1100,1069,1500,1521,11274,768
97968,0,-0.21,-0.10,-0.20,0.015,-0.074,1.026,0.00,0.00,0.00,0.00,0.21,0.10,-0.63,1.43,1.05,-0.42,1.90,1.55,1100,1100,1100,1100,1077,1501,1520,11254,768
97980,0,0.12,0.52,0.20,0.024,-0.073,1.012,0.00,0.00,0.00,0.00,-0.12,-0.52,-0.63,1.43,1.04,-1.00,0.50,0.53,1100,1100,1100,1100,1077,1501,1520,11274,768
97992,0,-0.64,0.91,0.37,0.035,-0.077,1.022,0.00,0.00,0.00,4.20,0.64,3.29,-0.63,1.44,1.04,0.35,1.85,0.11,1100,1100,1100,1100,1077,1500,1521,11283,768
98004,0,0.35,0.74,0.04,0.038,-0.085,0.997,0.00,0.00,0.00,0.00,-0.35,-0.74,-0.63,1.45,1.03,-1.24,0.68,0.94,1100,1100,1100,1100,1093,1501,1520,11295,768
98016,0,-0.33,0.52,-0.15,0.049,-0.062,0.999,0.00,0.00,0.00,0.00,0.33,-0.52,-0.63,1.45,1.03,-0.18,0.94,1.42,1100,1100,1100,1100,1093,1501,1520,11283,768
98028,0,0.39,-1.30,0.08,0.073,-0.073,0.976,0.00,0.00,0.00,4.20,-0.39,5.50,-0.63,1.46,1.02,-1.07,4.90,0.82,1100,1100,1100,1100,1097,1500,1521,11274,768
98040,0,0.87,-0.75,0.34,0.085,-0.072,0.969,0.00,0.00,0.00,4.20,-0.87,4.95,-0.63,1.47,1.02,-2.09,3.21,0.17,1100,1100,1100,1100,1097,1500,1521,11287,768
98052,0,-0.37,-1.05,-0.15,0.077,-0.068,0.983,0.00,0.00,0.00,0.00,0.37,1.05,-0.63,1.47,1.03,0.02,2.64,1.40,1100,1100,1100,1100,1098,1501,1520,11291,768
98064,0,1.10,2.18,-0.36,0.054,-0.081,1.005,0.00,0.00,-52.80,4.20,-53.90,2.02,-0.72,1.47,1.03,-23.71,-0.60,1.92,1100,1100,1100,1100,1097,1236,1521,11270,768
98076,0,-1.69,5.92,0.24,0.026,-0.080,1.021,0.00,0.00,-52.80,4.20,-51.11,-1.72,-0.84,1.48,1.03,-19.58,-5.43,0.43,1100,1100,1100,1100,1097,1236,1521,11270,768
98088,0,1.34,-3.38,0.03,0.057,-0.085,1.015,0.00,0.00,0.00,4.20,-1.34,7.58,-0.89,1.49,1.03,-2.88,9.46,0.96,1100,1100,1100,1100,1106,1500,1521,11295,768
98100,0,1.78,-1.19,-0.19,0.056,-0.064,0.984,0.00,0.00,0.00,4.20,-1.78,5.39,-0.89,1.50,1.03,-3.52,4.93,1.51,1100,1100,1100,1100,1106,1500,1521,11299,769
98112,0,-1.85,-4.45,0.33,0.042,-0.058,0.983,0.00,0.00,0.00,4.20,1.85,8.65,-0.89,1.51,1.02,2.22,10.13,0.20,1100,1100,1100,1100,1107,1500,1521,11295,769
98124,0,0.91,1.85,-1.01,0.037,-0.067,1.010,0.00,0.00,0.00,4.20,-0.91,2.35,-0.89,1.52,1.02,-2.52,0.74,3.56,1100,1100,1100,1100,1117,1500,1521,11291,769
98136,0,-0.37,-3.81,-0.08,0.072,-0.055,0.967,0.00,0.00,0.00,4.20,0.37,8.01,-0.89,1.53,1.03,-0.34,8.72,1.22,1100,1100,1100,1100,1117,1500,1521,11291,769
98148,0,0.72,-4.12,-0.10,0.072,-0.064,0.971,0.00,0.00,0.00,4.20,-0.72,8.32,-0.89,1.55,1.03,-2.10,8.49,1.29,1100,1100,1100,1100,1117,1500,1521,11291,769
98160,0,0.23,1.87,0.61,0.051,-0.058,0.994,0.00,0.00,0.00,4.20,-0.23,2.33,-0.88,1.56,1.02,-1.34,-1.50,-0.51,1100,1100,1100,1100,1117,1500,1521,11295,769
98172,0,-0.90,-1.48,0.33,0.050,-0.073,0.987,0.00,0.00,0.00,4.20,0.90,5.68,-0.89,1.58,1.02,0.71,4.16,0.19,1100,1100,1100,1100,1117,1500,1521,11274,769
98184,0,0.14,1.09,-0.47,0.044,-0.078,0.996,0.00,0.00,0.00,4.20,-0.14,3.11,-0.88,1.58,1.02,-1.25,1.02,2.21,1100,1100,1100,1100,1125,1500,1521,11274,769
98196,0,-1.21,-0.59,0.15,0.024,-0.067,1.012,0.00,0.00,-100.20,-100.00,-98.99,-99.41,-1.04,1.43,1.02,-39.47,-38.47,0.65,1100,1100,1100,1100,1125,999,1000,11262,770
98208,0,0.29,-3.42,-0.03,0.067,-0.079,0.990,0.00,0.00,0.00,4.20,-0.29,7.62,-1.12,1.36,1.02,-1.68,8.05,1.09,1100,1100,1100,1100,1129,1500,1521,11291,770
98220,0,0.75,-2.62,0.73,0.084,-0.062,0.967,0.00,0.00,0.00,4.20,-0.75,6.82,-1.13,1.38,1.00,-2.35,5.22,-0.83,1100,1100,1100,1100,1129,1500,1521,11274,770
98232,0,0.03,-2.53,0.08,0.082,-0.057,0.969,0.00,0.00,0.00,4.20,-0.03,6.73,-1.13,1.40,1.00,-1.08,4.10,0.80,1100,1100,1100,1100,1129,1500,1521,11283,770
98244,0,0.66,-0.91,-0.45,0.067,-0.061,0.971,0.00,0.00,0.00,4.20,-0.66,5.11,-1.13,1.41,1.00,-2.12,2.04,2.12,1100,1100,1100,1100,1136,1500,1521,11279,770
98256,0,-0.68,0.38,0.64,0.061,-0.067,0.970,0.00,0.00,0.00,4.20,0.68,3.82,-1.13,1.42,1.00,0.00,0.81,-0.61,1100,1100,1100,1100,1136,1500,1521,11295,770
98268,0,-0.21,-2.67,-0.09,0.088,-0.068,0.967,0.00,0.00,0.00,4.20,0.21,6.87,-1.13,1.43,0.99,-0.67,6.16,1.22,1100,1100,1100,1100,1136,1500,1521,11299,770
98280,0,0.35,0.15,-0.02,0.057,-0.076,0.974,0.00,0.00,0.00,4.20,-0.35,4.05,-1.13,1.44,1.00,-1.80,1.66,1.06,1100,1100,1100,1100,1136,1500,1521,11308,770
98292,0,0.11,0.16,-0.68,0.046,-0.061,0.987,0.00,0.00,0.00,4.20,-0.11,4.04,-1.13,1.45,1.01,-1.28,1.96,2.71,1100,1100,1100,1100,1139,1500,1521,11308,770
98304,0,-0.26,-1.90,0.17,0.056,-0.078,0.992,0.00,0.00,0.00,4.20,0.26,6.10,-1.12,1.46,1.00,-0.78,5.97,0.58,1100,1100,1100,1100,1141,1500,1521,11308,771
98316,0,-0.21,4.48,0.27,0.009,-0.083,0.998,0.00,0.00,0.00,4.20,0.21,-0.28,-1.12,1.47,1.01,-0.95,-3.53,0.33,1100,1100,1100,1100,1141,1500,1521,11295,771
98328,0,-0.05,1.73,-0.17,0.011,-0.074,1.028,0.00,0.00,0.00,4.20,0.05,2.47,-1.12,1.47,1.01,-1.13,2.41,1.45,1100,1100,1100,1100,1144,1500,1521,11304,771
98340,0,0.39,2.78,-0.09,0.007,-0.083,1.027,0.00,0.00,0.00,4.20,-0.39,1.42,-1.12,1.47,1.02,-1.89,1.08,1.25,1100,1100,1100,1100,1144,1500,1521,11291,771
98352,0,-0.94,-3.44,-0.17,0.058,-0.057,0.987,0.00,0.00,0.00,4.40,0.94,7.84,-1.12,1.49,1.02,0.26,9.65,1.46,1100,1100,1100,1100,1142,1500,1522,11308,771
98364,0,0.08,-1.93,0.25,0.075,-0.084,0.988,0.00,0.00,0.00,4.40,-0.08,6.33,-1.12,1.50,1.02,-1.12,6.53,0.39,1100,1100,1100,1100,1150,1499,1522,11308,771
98376,0,0.65,0.34,0.22,0.075,-0.082,0.970,0.00,0.00,0.00,4.40,-0.65,4.06,-1.12,1.51,1.01,-2.22,2.20,0.48,1100,1100,1100,1100,1150,1499,1522,11308,771
98388,0,-0.02,-1.73,0.35,0.064,-0.046,0.970,0.00,0.00,0.00,4.20,0.02,5.93,-1.12,1.53,1.01,-1.08,4.59,0.14,1100,1100,1100,1100,1151,1499,1521,11324,771
98400,0,1.45,2.56,0.02,0.033,-0.079,0.994,0.00,0.00,0.00,4.20,-1.45,1.64,-1.13,1.54,1.01,-3.30,-1.93,0.95,1151,1153,1151,1149,1151,1499,1521,11274,775
98412,0,-0.38,-0.13,0.32,0.037,-0.067,0.986,0.00,0.00,0.00,0.00,0.38,0.13,-1.12,1.54,1.00,-0.55,1.73,0.21,1151,1153,1151,1149,1157,1506,1515,11262,775
98424,0,-1.13,1.17,-0.30,0.014,-0.086,1.026,0.00,0.00,0.00,4.20,1.13,3.03,-1.12,1.54,1.02,0.72,2.27,1.77,1151,1153,1151,1149,1158,1500,1521,11233,775
98436,0,-0.44,1.72,-0.78,0.024,-0.090,1.010,0.00,0.00,0.00,4.20,0.44,2.48,-1.12,1.54,1.02,-0.78,2.09,2.97,1151,1153,1151,1149,1158,1500,1521,11220,775
98448,0,-1.29,1.02,0.12,0.015,-0.071,1.005,0.00,0.00,0.00,4.20,1.29,3.18,-1.12,1.55,1.03,0.71,2.83,0.74,1151,1153,1151,1149,1158,1500,1521,11220,775
98460,0,1.19,-2.66,-0.53,0.043,-0.077,0.990,0.00,0.00,0.00,4.20,-1.19,6.86,-1.12,1.56,1.04,-3.19,8.49,2.36,1151,1153,1151,1149,1158,1500,1521,11233,775
98472,0,1.41,1.91,-0.11,0.049,-0.064,0.994,0.00,0.00,0.00,4.20,-1.41,2.29,-1.12,1.57,1.03,-3.71,0.37,1.32,1151,1153,1151,1149,1169,1500,1521,11220,775
98484,0,-1.74,-5.30,0.70,0.062,-0.061,0.961,0.00,0.00,0.00,4.20,1.74,9.50,-1.12,1.59,1.03,1.85,10.17,-0.73,1151,1153,1151,1149,1172,1500,1521,11204,775
98496,0,-0.46,-2.30,-0.18,0.062,-0.085,0.997,0.00,0.00,0.00,4.20,0.46,6.50,-1.12,1.60,1.03,-0.35,6.18,1.48,1165,1179,1167,1177,1172,1500,1521,11170,770
98508,0,1.56,-2.19,0.71,0.105,-0.085,0.951,0.00,0.00,0.00,4.20,-1.56,6.39,-1.12,1.61,1.02,-3.89,6.11,-0.76,1165,1179,1167,1177,1183,1500,1521,11162,770
98520,0,-1.67,-0.43,0.55,0.057,-0.063,0.960,0.00,0.00,0.00,4.20,1.67,4.63,-1.12,1.63,1.03,1.35,2.09,-0.35,1165,1179,1167,1177,1183,1500,1521,11175,770
98532,0,-1.13,-2.50,0.67,0.065,-0.100,0.984,0.00,0.00,0.00,-75.00,1.13,-72.50,-1.12,1.45,1.02,0.57,-24.99,-0.64,1165,1179,1167,1177,1183,1500,1125,11158,770
98544,0,1.38,6.48,0.54,0.059,-0.079,1.017,0.00,0.00,0.00,4.20,-1.38,-2.28,-1.12,1.32,1.01,-3.59,-7.03,-0.35,1165,1179,1167,1177,1183,1500,1521,11158,770
98556,0,0.48,1.91,0.69,0.069,-0.082,0.979,0.00,0.00,0.00,4.20,-0.48,2.29,-1.12,1.34,0.99,-1.86,-1.18,-0.74,1165,1179,1167,1177,1183,1500,1521,11154,770
98568,0,0.44,-3.36,-0.75,0.102,-0.068,0.959,0.00,0.00,0.00,4.20,-0.44,7.56,-1.12,1.36,1.00,-1.59,6.24,2.87,1165,1179,1167,1177,1188,1500,1521,11166,770
98580,0,-0.86,-0.20,-1.05,0.094,-0.058,0.988,0.00,0.00,0.00,4.20,0.86,4.40,-1.12,1.37,1.02,0.83,2.52,3.64,1165,1179,1167,1177,1188,1500,1521,11166,770
98592,0,-2.07,0.19,-0.56,0.082,-0.098,1.003,0.00,0.00,0.00,4.20,2.07,4.01,-1.12,1.38,1.03,2.74,2.63,2.43,1165,1179,1167,1177,1194,1493,1521,11158,770
98604,0,2.44,-6.92,0.24,0.104,-0.133,0.951,0.00,0.00,0.00,4.20,-2.44,11.12,-1.12,1.39,1.00,-5.07,12.81,0.41,1191,1195,1193,1197,1197,1500,1521,11162,767
98616,0,-2.77,5.81,1.37,0.054,-0.066,1.038,0.00,0.00,0.00,4.20,2.77,-1.61,-1.12,1.39,0.99,3.13,-5.92,-2.44,1191,1195,1193,1197,1197,1500,1521,11116,767
98628,0,-1.25,11.58,-0.29,0.006,-0.050,1.071,0.00,0.00,0.00,4.20,1.25,-7.38,-1.13,1.39,1.01,1.44,-12.71,1.75,1191,1195,1193,1197,1197,1500,1521,11112,767
98640,0,4.13,-4.53,-1.97,-0.012,-0.068,1.052,0.00,0.00,0.00,4.20,-4.13,8.73,-1.13,1.40,1.04,-7.22,12.19,5.97,1191,1195,1193,1197,1197,1500,1521,11133,767
98652,0,7.59,-8.68,-1.68,0.045,-0.059,0.999,0.00,0.00,0.00,4.20,-7.59,12.88,-1.13,1.41,1.08,-13.24,18.65,5.27,1191,1195,1193,1197,1202,1500,1521,11112,767
98664,0,-9.79,6.02,0.25,0.040,-0.029,1.025,0.00,0.00,0.00,4.20,9.79,-1.82,-1.12,1.42,1.12,15.06,-5.26,0.49,1191,1195,1193,1197,1202,1500,1521,11116,767
98676,0,-1.78,11.34,0.14,-0.020,-0.014,1.080,0.00,0.00,0.00,4.20,1.78,-7.14,-1.13,1.44,1.12,2.76,-16.38,0.77,1191,1195,1193,1197,1202,1500,1521,11095,767
98688,0,5.43,-1.57,-0.67,-0.003,-0.047,1.023,0.00,0.00,-68.20,4.20,-73.63,5.77,-1.30,1.42,1.14,-36.54,9.98,2.81,1191,1195,1193,1197,1204,1159,1521,11120,767
98700,0,4.63,5.67,-1.52,-0.054,-0.042,1.075,0.00,0.00,-68.20,4.20,-72.83,-1.47,-1.45,1.42,1.19,-37.09,-0.37,4.97,1223,1213,1209,1171,1204,1159,1521,11120,771
98712,0,-6.63,-2.90,-2.97,0.034,-0.085,1.032,0.00,0.00,0.00,4.20,6.63,7.10,-1.45,1.44,1.23,9.22,9.49,8.66,1223,1213,1209,1171,1205,1500,1521,11150,771
98724,0,-2.76,-1.37,0.49,0.103,-0.034,0.980,0.00,0.00,0.00,4.20,2.76,5.57,-1.46,1.45,1.25,3.71,5.43,0.02,1223,1213,1209,1171,1211,1500,1521,11158,771
98736,0,6.67,-6.44,0.43,0.085,-0.057,0.968,0.00,0.00,0.00,4.20,-6.67,10.64,-1.46,1.48,1.26,-12.53,11.19,0.18,1223,1213,1209,1171,1211,1500,1521,11129,771
98748,0,4.05,-12.15,-0.53,0.047,-0.080,0.914,0.00,0.00,0.00,4.20,-4.05,16.35,-1.46,1.49,1.25,-8.25,20.21,2.56,1223,1213,1209,1171,1212,1500,1521,11116,771
98760,0,-3.66,7.08,0.18,-0.013,-0.047,0.991,0.00,0.00,0.00,4.20,3.66,-2.88,-1.45,1.49,1.26,3.51,-7.15,0.82,1223,1213,1209,1171,1212,1500,1521,11129,771
